,Created_time,Favourite_counts,Retweets_counts,Content
104,2021-05-05 07:59:34+00:00,0,0,"@darrenmmckay Hi Darren! 
Your order X727QRF is currently being prepared and should ship before the end of the week… https://t.co/o5e8J1hfLC"
105,2021-05-05 07:53:03+00:00,0,0,"@darrenmmckay Hi @darrenmmckay, we apologize for the delay in receiving updates. Due to the popularity of our recen… https://t.co/BZTLhwj33P"
106,2021-05-03 12:34:15+00:00,0,0,"@aussiebrenton Hello Parry! We are so sorry to see you are still receiving the newsletter, may I check when you uns… https://t.co/fwR5vVrurV"
107,2021-04-30 15:08:12+00:00,0,0,"@tarquydrawers Hi @tarquydrawers, Oh no! we're sorry to hear about the purchase incident. Would you please send us… https://t.co/Pr290G6XN6"
108,2021-04-27 21:30:00+00:00,1,0,@Alexhawj7 Hi. Apologies for the the email notifications. Would like to further help you on this by contacting us t… https://t.co/d1aMsyS9BU
109,2021-04-26 16:24:57+00:00,0,0,@dgc_to Hi @dgc_to. Thank you for bringing this to our attention. Please feel free to reach out by following this l… https://t.co/kf4l7Vm2fR
110,2021-04-23 19:30:43+00:00,0,0,"@hugophan Hi @hugophan, You may export your cellar by downloading a copy of your data from the website if you would… https://t.co/TqYHVIYrj3"
111,2021-04-19 07:40:00+00:00,2,0,"@thewineslammer Hi @thewineslammer,  we're sorry to hear your facing issue with our Mobile App. We've looked into y… https://t.co/AGFYJ60tPh"
112,2021-04-14 14:16:29+00:00,0,0,@azp74 Hi Alex. Thank you for bringing this to our attention. Please feel free to reach out by following this link:… https://t.co/rYo6BwwQke
113,2021-04-01 10:33:04+00:00,0,0,"@chicsikh Hi there, we passed your request to the Customer Support Team. We also hope you get your order before Easter 🍷"
114,2021-03-31 15:21:22+00:00,0,0,@_Gunslinger57 @_Gunslinger57 thank you! Feel free to reach out if you have any questions! https://t.co/I049ohHY9u
115,2021-03-31 09:49:57+00:00,0,0,@chicsikh Hi there! Thanks for the info in DM. We are investigating the issue and will be in touch soon.
116,2021-03-19 11:04:32+00:00,0,0,@WangLI13 Hi @WangLI13 sorry to hear that. We are reaching out for more details via DM.
117,2021-03-15 12:35:14+00:00,0,0,"@JstockC Hey there, we'll be happy to help! Would you mind sending us the email associated with your Vivino account via DM please?"
118,2021-03-12 13:04:41+00:00,1,0,"@miguelss5 Hi Miguel, sorry to hear about this. Would you be able to get in touch with us via DM with your email ad… https://t.co/ancS40SVlk"
119,2021-03-09 03:36:40+00:00,26,3,"Let’s raise a glass to all the women who are making the wine world a better, more inclusive, and more equitable pla… https://t.co/4fxuTZ7moq"
120,2021-03-08 11:24:00+00:00,0,0,"@markjoy62 Hi Mark, sorry to hear your delivery wasn't what you expected. Would you be able to give us your order n… https://t.co/NCDCAHtSig"
121,2021-03-05 13:08:48+00:00,1,0,"@motleydev You're very welcome, Jesse!"
122,2021-03-05 12:26:02+00:00,0,0,"@Paulmh5 Hi Paul, thanks for reaching out. We now offer free shipping on orders valued £120+ within our Maprketplac… https://t.co/gq8E9TZ1Lp"
123,2021-03-05 12:11:44+00:00,0,0,"@motleydev Hi Jesse, sorry to hear about your order's delivery issue. Would you mind giving us your order number in… https://t.co/PCyOdvXeW5"
124,2021-02-19 11:16:02+00:00,0,0,"@brianknolly Hi Brian, we are so sorry to hear this about your first order. We'd love to be able to make your exper… https://t.co/EnXcVBs8WX"
125,2021-02-05 22:42:03+00:00,13,2,Vivino founder @heinizach  ... ever the jokester. https://t.co/bASZnha8YQ
126,2021-02-04 17:09:59+00:00,21,6,Thanks @YahooFinance for having Vivino founder @heinizach on to talk future of Vivino/wine e-comm. https://t.co/eZpWFPAqEL
127,2021-02-03 13:21:48+00:00,63,9,Excited to announce our Series D round &amp; the addition of terrific new investors. We’re a ten-year-old company that… https://t.co/2Ncvrhnekk
128,2020-09-16 15:07:03+00:00,25,1,Proud of our founder @heinizach who is shortlisted as Entrepreneur of the Year by @GPBullhound for their… https://t.co/MisY8AuXum
129,2020-08-26 14:19:54+00:00,2,0,@cmuggla So sorry to hear the issues you've encountered with the Vivino App. It's been reported and is currently un… https://t.co/nktQan5oFD
130,2020-07-24 16:50:02+00:00,29,8,"Thanks, @meg_jean_ for sharing how Vivino changed the way you buy wine in @foodandwine! #vivino #wine #foodandwine https://t.co/ThMNGqjHuL"
131,2020-07-23 20:42:44+00:00,33,1,"10 years ago, @heinizach saw a void in the wine industry - there was no easy way to determine which wine to buy and… https://t.co/NXSb74L5t3"
132,2020-05-28 22:25:39+00:00,1,0,@taralol Thanks for reaching out! Our website crashed earlier today and caused some issues with duplicate orders. E… https://t.co/K7duTwEKBB
133,2020-05-28 19:20:03+00:00,0,0,@lilyssa_ Everything on our website should be up and running perfectly now!
134,2020-05-28 19:18:36+00:00,0,0,"@tastemyrizzo Our website should be up and running perfectly now! You should be able to place an order with no issues

Cheers!"
135,2020-05-28 19:16:33+00:00,1,0,"@kvenzx Hi Kat, 
Our site experienced a heavy volume of customers, which causes a crash and some issues, but it is… https://t.co/Nm6Z8OUfwd"
136,2020-04-03 18:57:49+00:00,0,0,@salamarco1977 Please DM us your order number and email address the order was placed with. Thanks!
137,2020-03-07 01:38:26+00:00,32,5,"For #InternationalWomensDay, we're celebrating 10 amazing #wine women from around the world who are changing the fa… https://t.co/8cfU5DCxy2"
138,2019-12-03 23:56:04+00:00,1,0,@MQMhlanzi Well we sure do appreciate that!
139,2019-12-03 23:50:54+00:00,2,0,@vmarkov @antibot4navalny This may help as well: https://t.co/Q7xKTDDk35. Cheers!
140,2019-12-03 23:26:07+00:00,1,0,"@joefattorini We are so happy to have you, Joe! Welcome.  We will be keeping our eyes on you! 😉"
141,2019-11-22 22:12:38+00:00,25,4,"With thousands of food and beverage apps out there, it's hard to know which is worth your time. Thanks,… https://t.co/pGQiYtnrL4"
142,2019-11-21 20:19:25+00:00,27,8,"We’re #AppOfTheDay again, wine lovers! Thanks to our community for helping us get there. 🎉 🍷 #cheerstoyou #vivino https://t.co/NNZpqH3zV4"
143,2019-11-19 23:35:40+00:00,24,5,Our billionth #wine scan is a reminder to step back and remember how this community began. #Vivino founder… https://t.co/n5Wr5HGk7o
144,2019-11-19 17:00:20+00:00,20,3,Itching for a #wine country getaway? We get it. Vivino is launching a sweepstake with a chance to win trips to Wood… https://t.co/5UhN2r3dqK
145,2019-11-16 15:00:15+00:00,13,2,"This #Thanksgiving, let #Vivino handle the #wine. Our 2019 Thanksgiving wine picks are the perfect resource to comp… https://t.co/mrItrS2SHt"
146,2019-11-15 15:00:17+00:00,3,3,"Don’t let #wine be the one thing you forget to plan for #Thanksgiving. Lucky for you, the perfect bottle to pair wi… https://t.co/oMcAT9Thfx"
147,2019-11-14 15:00:45+00:00,47,5,"This holiday season, we’re thrilled to announce we’ve hit our ONE BILLIONTH scan! 🎉 Every time you open #Vivino to… https://t.co/1bi0cxuM8Y"
148,2019-11-07 19:53:50+00:00,1,0,@rickyleepotts Thanks for being a Vivino user and for the mention. Cheers to You!
149,2019-11-05 05:18:05+00:00,0,0,@JPVintage62 Hi there - we are so sorry to hear there is a delay with your delivery. Please DM us the details of th… https://t.co/wLQBDUmK3v
150,2019-11-01 20:41:11+00:00,1,0,@thomas1973 Hi Thomas! Thanks for loving the app. Do you mean you wish your rated wines appeared separately or that… https://t.co/nmKSvVuBAk
151,2019-10-31 23:13:48+00:00,13,3,Thinking of going through your child’s trick or treat bag tonight for that late-night candy bite? At least pair the… https://t.co/rfaRhioXKw
152,2019-10-18 18:35:23+00:00,10,4,"We’re poppin’ bottles today and you should, too. It’s #InternationalChampagneDay!  🥂 🍾 How are you celebrating? Wan… https://t.co/vzpObNoUFT"
153,2019-10-16 23:06:33+00:00,8,3,Looking for the ultimate guide to pairing #HalloweenCandy w/ #wine? We’ve got it! @Reeses brought back its Monster… https://t.co/4E9XVwGaa4
154,2019-10-14 13:00:13+00:00,9,4,Harvest season is in full force w/ another state wine month in October: #PAWineMonth! Winemakers are celebrating th… https://t.co/cx445c6KSY
155,2019-10-12 13:00:17+00:00,9,3,Virginia is for (Wine) Lovers. The state has a rich history of winemaking &amp; is credited with cultivating America's… https://t.co/JjzoZtGR9Q
156,2019-10-10 17:59:32+00:00,8,3,Our founder @heinizach was on @DigitalTrends Live yesterday to show &amp; tell viewers how they can use our app to find… https://t.co/rGCitF1mH7
157,2019-10-10 13:00:17+00:00,9,2,"Happy #TexasWineMonth! The #LoneStarState is a huge #wine producing area in the U.S. &amp; home to 4,000 acres of viney… https://t.co/hNNgkbnp9m"
158,2019-10-09 16:24:03+00:00,5,2,Our founder @heinizach will be on @DigitalTrends Live today at 12:45 p.m. ET. Tune in to learn more about how we’re… https://t.co/36V5UFE83P
159,2019-10-08 16:40:30+00:00,9,2,Our founder @heinizach is guest hosting the @YahooFinance YFi PM Show today at 1 p.m. ET. Tune in for this afternoo… https://t.co/KmaM6yW2Qe
160,2019-10-04 20:54:47+00:00,6,2,"What do @DrewBarrymore, @OfficialSting, @davematthewsbnd, and @BonJovi have in common? They all make #wine, and it'… https://t.co/2AgU90Yw9y"
161,2019-10-03 13:00:17+00:00,56,18,Celebrities and #wine can be an excellent pairing. Check out some of the top-rated wines from stars such as… https://t.co/ia63hHsyOt
162,2019-09-29 13:00:15+00:00,5,2,Looking for a wine to pair with all your favorite fall flavors? Look no further than Gamay and its food-pairing pro… https://t.co/TKQVaTT9je
163,2019-09-25 13:00:19+00:00,8,2,"Nestled about 90 mi. east of SF is #Lodi in the #CentralValley, another well-established #wine region and the last… https://t.co/nnJJ7HpYjO"
164,2019-09-23 13:00:21+00:00,16,4,"It’s the first day of fall 🍁 We’re ready for oversized sweaters and the king of Spanish red wine, Tempranillo. It p… https://t.co/m1z4LBONKZ"
165,2019-09-20 15:19:34+00:00,13,4,We're continuing our celebration of #CaliforniaWineMonth by spotlighting the #SantaBarbaraCounty wine region where… https://t.co/HxpgjHWHZG
166,2019-09-19 13:00:15+00:00,9,1,Who says rosé is just for the warmer months? Not Italians! 🇮🇹 Italian versions of this summer staple are a must-hav… https://t.co/ShEoBFHhm6
167,2019-09-18 17:50:44+00:00,10,5,"#AFirstDateBecomesTheLastWhen the server asks them what kind of #wine and they say, “Does it matter? They all taste… https://t.co/6IwlDTxaGw"
168,2019-09-18 17:33:05+00:00,5,2,"Thanks for the shoutout, @TeamVic! See what NFL star Victor Cruz says about Vivino on his list of fall finds in the… https://t.co/2qWucro399"
169,2019-09-17 23:01:27+00:00,10,4,"Next region on our list to celebrate during #CaliforniaWineMonth: #PasoRobles, one of U.S.’s largest winegrowing ar… https://t.co/yl0XEXYTG9"
170,2019-09-14 13:00:16+00:00,11,2,"The first day of fall is approaching 🍂 We love the PSL, but as we move closer to colder weather, you may want to pu… https://t.co/PJBX9ue9Ml"
171,2019-09-12 19:15:59+00:00,10,4,"What’s not to love about #PinotNoir? For many, not much. It’s one of the world’s most popular light-bodied reds for… https://t.co/h6giJPeGAQ"
172,2019-09-12 13:00:18+00:00,15,6,We’re excited to introduce our latest feature “Wine Adventures”! Simply scan your favorite bottle 🤳🏻 and we’ll guid… https://t.co/yDGE3rA5JA
173,2019-09-10 16:41:49+00:00,1,0,@RekaHaros Hi Reka - we have been in touch with our CS team who have assured us the edits requested are being made… https://t.co/iyz4qLxcWA
174,2019-09-10 14:53:16+00:00,1,0,@RekaHaros errors instead. We always have a team ready should you find errors. Please send any requests to wineries… https://t.co/NhPA2U3HaC
175,2019-09-10 14:50:31+00:00,1,0,@RekaHaros what is now the most comprehensive wine and winery database in the world. While we did receive a small a… https://t.co/4Iu1UneI8Q
176,2019-09-10 14:49:34+00:00,2,0,"@RekaHaros Hi everyone - thanks for contributing to this conversation and we hear your concerns. For context, in th… https://t.co/nvtn4Pnuvh"
177,2019-09-09 23:05:04+00:00,0,0,@wordonthegrape @RekaHaros @patrickdh @ChrisTsakalakis Hi @RekaHaros - thank you for bringing this to our attention… https://t.co/j13G5ScJCu
178,2019-09-09 16:48:55+00:00,0,0,"@eux_amour Hi @eux_amour - we wanted to reach out via DM to get more information from you, but are unable to :( Are… https://t.co/XlehObAGne"
179,2019-09-09 14:45:08+00:00,0,0,"@eux_amour Hi @eux_amour, we are incredibly sorry for any issues you are having with our site or our ads. We will b… https://t.co/egmTXJS9rR"
180,2019-09-06 02:33:38+00:00,6,2,"Terroir: dog or wine? If you thought cute little dog, you’re not alone. This survey shows that one in four Brits we… https://t.co/ZtNjKc0fTS"
181,2019-09-04 16:00:19+00:00,5,3,"During #CaliforniaWineMonth, we're highlighting some of the best CA wine regions. This #WineWednesday we’re celebra… https://t.co/c6v4D6WlCS"
182,2019-09-02 17:44:17+00:00,7,1,Today is the **last day** to stock up on wine during Vivino’s LABOR DAY SALE. Free shipping on all orders through m… https://t.co/A1pBzRQg0q
183,2019-08-30 16:05:56+00:00,6,1,🚨 VIVINO’S LABOR DAY WINE SALE 🚨 Today through Monday you can get **FREE SHIPPING** on any and all #wine orders on… https://t.co/IhTdfh81XU
184,2019-08-28 23:06:52+00:00,5,1,"Word on the street is the #pumpkinspicelatte is back. We're not mad about it and well, when you’re done with your l… https://t.co/WHGRNXiUaM"
185,2019-08-26 16:00:19+00:00,8,2,"Thursday, August 29 is #CabernetDay. Ready to celebrate the rich and bold king of #redwine, #CabernetSauvignon? Che… https://t.co/wKTXMEqrnf"
186,2019-08-22 22:41:14+00:00,8,5,"RED WINE ALERT 🚨 August 28 is #NationalRedWineDay 🍷🍷🍷 No matter what varietal you choose, there’s a lot to love. No… https://t.co/BketQjlwy8"
187,2019-08-18 16:00:10+00:00,26,5,"Raise your hand if you like #PinotNoir 🙋‍♂️🙋‍♀️ Now, pick up a glass and pour yourself some #wine to celebrate… https://t.co/J3LMwnneka"
188,2019-08-15 00:32:20+00:00,0,0,@reincarn8 Hi Bobby - we apologize for not seeing your message sooner and also for not getting your issue resolved… https://t.co/wovyOIgbaI
189,2019-08-14 17:12:16+00:00,6,3,"Some say Rosé Day is in June, some say #InternationalRoseDay is today. We say, the more rosé, the better. Stay cool… https://t.co/vUzFCkrmTW"
190,2019-08-13 21:28:56+00:00,8,3,"Got bubbles on the brain? We do, because it’s #NationalProseccoDay 🥂 #Prosecco is loved for its fruity and floral a… https://t.co/1lHkHFRgqX"
191,2019-08-09 17:13:21+00:00,9,3,"Wine is best when it’s shared with friends and family, so check out our new friend feed features and start sharing… https://t.co/oN4t9TvVkh"
192,2019-08-03 17:59:26+00:00,7,3,"During summer, you can’t go wrong with a nice, light #whitewine. That’s probably why #NationalWhiteWineDay is in Au… https://t.co/3cIv23F2KX"
193,2019-08-02 23:51:48+00:00,5,1,"We concur, @teamdb😉
https://t.co/TxgFXtOqPD"
194,2019-08-01 17:37:47+00:00,13,1,Break out the paella 🥘 and some Spanish #whitewine -- it’s International Albariño Day! 🇪🇸 Our community loves this… https://t.co/7VmBYpoUNt
195,2019-07-25 00:59:18+00:00,75,3,Looks like @DwyaneWade has a new signature move to us ... one-two stomping grapes. Find his @DWadeCellars 4.3⭐️ Thr… https://t.co/pzf3JkyQsA
196,2019-07-18 19:42:10+00:00,5,3,"#Ecommerce could capture as much as 20% of the total wine trade in the near future, according to our CEO… https://t.co/alqVrY6JlA"
197,2019-07-04 23:00:12+00:00,13,2,"Is it just us or does this look like a red, white &amp; blue sunset? 🌅 Today, we’re celebrating Independence Day in the… https://t.co/Vq1qq7TbHr"
198,2019-06-28 21:29:35+00:00,13,4,Which wine goes best with hot dogs and hamburgers? 🌭🍔 Check out our recommendations in this new story from… https://t.co/FOlgaMCPu4
199,2019-06-05 23:54:15+00:00,11,3,We hope you’ll be seeing the world through rose-colored glasses this weekend. It’s #NationalRoséDay on Saturday! Pe… https://t.co/VqX2P9Qycz
200,2019-06-04 16:28:50+00:00,8,1,"This #FathersDay 👨🏼‍🦳👨🏻👱🏻‍♂️🧔🏾 give a gift that’s delicious &amp; different. We have recs for every #dad, from the spor… https://t.co/URyTQOOK3F"
201,2019-06-01 17:24:14+00:00,16,3,"Can you drink #redwine in the #summertime? Heck yeah, you can 👍👍👍 Red wine can be chilled, too. Perfect for those w… https://t.co/6L7aHwKyaX"
202,2019-05-30 15:52:49+00:00,11,4,"For all your sunny daytime get-togethers 😎, you can’t go wrong w/ #whitewine. Light, refreshing &amp; fruity, it’s a… https://t.co/75VQxU2k8J"
203,2019-05-28 18:58:44+00:00,12,4,Our No. 1 tip for getting the most out of your #wine all #summer long? 🤔 Drink it! 😂 You won’t blame you if you dec… https://t.co/ySX7n3FyeR
204,2019-05-23 01:02:25+00:00,12,3,Our founder @heinizach was on the @YahooFinance YFi-PM Show showcasing how you can use Vivino to easily find and bu… https://t.co/BooN6UVeN4
205,2019-05-14 19:32:01+00:00,8,3,This week @VinExpo Bordeaux our CEO @ChrisTsakalakis joined CEOs of other top wine e-commerce companies to talk abo… https://t.co/Js6kP8Cu2D
206,2019-05-12 14:01:40+00:00,3,1,"Happy #MothersDay! 💐 We’re celebrating everything we love about moms, esp the hilarious, heartfelt, and inspiring c… https://t.co/p6NjMSFirz"
207,2019-05-10 19:44:00+00:00,12,3,"This weekend, we’re grabbing some of our best friends to watch the new Netflix movie #WineCountry set in Napa Valle… https://t.co/T3IKqy4Xid"
208,2019-05-03 02:38:01+00:00,11,4,We understand - deciding on the perfect taco filling can be a tough choice. 😆  Choosing the perfect wine to pair th… https://t.co/Aa1fTvwoAb
209,2019-05-02 00:14:45+00:00,14,3,Check out this new story from @RealSimple on the green-colored wine you should know for summertime sipping - featur… https://t.co/f5EaTHMYq2
210,2019-04-30 22:22:01+00:00,14,2,"Today is #NationalRaisinDay, so we’re celebrating all things port! Raisins are a common tasting note of this wine s… https://t.co/MTlpqNYXL4"
211,2019-04-29 17:54:01+00:00,9,2,"The playoffs are here! 🏀 If you're picking up Buffalo Wings, don't forget to pick up a bottle of Albariño for an un… https://t.co/70xy7HOvqW"
212,2019-04-01 22:35:00+00:00,10,3,We could not be more thrilled to partner with @JordanWinery on their latest sneaker innovation which includes a Fre… https://t.co/N0aJZj2dFK
213,2019-04-01 20:15:31+00:00,0,0,@c_fenimore We feel this. Did you order the wine to enjoy again later?! Thanks for using Vivino. 🍷
214,2019-04-01 20:14:18+00:00,1,0,@traceysomewhere @LaurenHopkins96 Woo! Honored to be one of your top two and in good company with @OpenTable
215,2019-04-01 20:13:45+00:00,0,0,@NickMirr Great review!
216,2019-04-01 20:11:36+00:00,1,1,"@StevenBrunskill Thanks for being a loyal user, Steven!!! Cheers."
217,2019-04-01 20:11:11+00:00,1,0,"@Scott_Keenan @OC Thanks for recommending us, Scott! 🍷"
218,2019-04-01 20:10:23+00:00,0,0,"@CINphetamine @aprldelafuente Cheers, April!!!"
219,2019-04-01 20:09:30+00:00,1,0,"@PeterKirkegaard He's a wise one, that co-founder of ours. Cheers!"
220,2019-04-01 20:06:33+00:00,0,0,@MarcoSuarez @chasebratton Agreed! 🤳🍷
221,2019-04-01 18:34:47+00:00,0,5,"RT @expresso: Há três vinhos portugueses entre os 30 melhores do mundo, diz a Vivino https://t.co/NP29zdUhU5"
222,2019-04-01 18:34:11+00:00,0,3,"RT @Publico: Na Vivino, o melhor vinho branco do mundo é português. Douro e Alentejo brilham no top 50 https://t.co/MAZBJiHMrM"
223,2019-04-01 18:31:52+00:00,0,1,RT @jordanwinery: These @digitsole inserts with @vivino integration make posting a wine review as easy as stomping your heel. https://t.co/…
224,2019-03-26 18:12:34+00:00,17,10,Thanks @eustaciahuen for covering the 30 best wines in the world according to @vivino's 2019 Wine Style Awards for… https://t.co/JmDLata1sF
225,2019-03-21 23:46:00+00:00,14,4,"Thanks for showing some ❤️ to our Vivino’s Wine Style Awards winners, @Refinery29! Drinking the best wine doesn’t m… https://t.co/zdzpNcUXuc"
226,2019-03-13 22:18:36+00:00,0,0,@JaviCuellarS Yes of course! Please DM us the information or email us at support@vivino.com and we will get it handled.
227,2019-03-13 20:29:19+00:00,25,10,"Vivino's 2019 Wine Style Award winners have been named! A Napa Valley Cabernet Sauvignon, the 2015 Scarecrow, took… https://t.co/j32QnRykJ8"
228,2019-03-13 20:17:03+00:00,0,0,@LonClifford @WineEnthusiast Check it out next time you have a restaurant wine list in front of you and let us know what you think!
229,2019-03-13 16:02:41+00:00,1,0,"@claireysan 🤳🍷We're listening, Claire!"
230,2019-03-13 15:54:16+00:00,0,0,@cpw_uk Chris - can you kindly DM us with the query and we will make sure it gets to the right folks?
231,2019-03-13 15:53:15+00:00,0,0,@HazelJN Your mom must be a trendsetter! Thank her for us. :)
232,2019-03-13 15:50:44+00:00,0,4,"RT @WineIndustry: #NapaValley Cabernet Sauvignon Named Best Wine in the World as @vivino Announces 2019 Wine Style Award Winners
https://t.…"
233,2019-03-13 15:49:15+00:00,0,3,"RT @drinkAlsace: Check out the 10 best #Alsace Rieslings that made it in @vivino's Wine Style Awards. 

#DrinkAlsace

https://t.co/4YMmAGce…"
234,2019-03-08 19:29:07+00:00,0,0,"@LonClifford @WineEnthusiast Lon, have you also used Vivino's Wine List Scanner?!"
235,2019-03-08 18:56:39+00:00,1,0,"@rocky53 Hi Rocky! U.S. number is 1-855-941-0099 which is open 10:00am - 4:00 pm, Monday - Friday PST. You can loca… https://t.co/uulPKMCJhD"
236,2019-02-25 19:19:34+00:00,0,0,"@peterarijs Hi Peter! Thanks for the feedback, this is a great point. We do have sentiment analysis so the wording… https://t.co/ectHvvnkG8"
237,2019-02-21 01:18:13+00:00,0,0,@karishmapereira Hi Karishma! Can you kindly DM us the email you are registered with?
238,2019-02-14 22:11:53+00:00,1,0,@tee_rav504 Cheers!! 🍾
239,2019-02-14 22:04:27+00:00,1,0,"@sweetandsauer_ A baller, that's who! 🍾🍷"
240,2019-02-14 22:03:22+00:00,1,0,"@Finefragrancefa That's our community in action, right there! Thank you!"
241,2019-02-14 22:01:45+00:00,1,0,@elllode 😂
242,2019-02-14 21:54:54+00:00,2,0,"@bolsox @bennysbarbers Let us know what you think, welcome to the community! 🍷"
243,2019-02-14 21:47:49+00:00,1,0,@nerdCMO @Gartner_inc @Walgreens @florsquares Oh for the love of wine! ❤️🍷
244,2019-02-14 21:07:31+00:00,12,1,"Thanks for the love, @Apple. We ❤️our users who are certainly spreading the wine love this Valentine's Day!  🤳🍷… https://t.co/ydY7LTHwkG"
245,2019-02-08 04:31:34+00:00,1,0,@jdubfla2 Hi John! Go to https://t.co/5yo1BGay30 and be sure you are logged in. Click your user icon in the upper r… https://t.co/DA2wt8l8uV
246,2019-02-07 21:55:10+00:00,13,2,It's back! Here is your go-to guide for pairing Girl Scout cookies and wine. Proceeds from each box of cookies sold… https://t.co/nB0f6hPId3
247,2019-02-06 18:10:11+00:00,1,0,@spiritswest @Decanter We sure hope so! 😉
248,2019-02-06 18:06:55+00:00,1,0,"@ooohberlin Oh my, we definitely do not want to cause that type of rage! Can you DM us the details here and we will get this sorted?"
249,2019-02-06 18:02:17+00:00,1,0,@saratogaliving Cheers to that! Thanks very much for this great piece!
250,2019-02-04 20:46:01+00:00,0,0,"@T1m_NBA We agree, check out Vivino and let us know what you think. Cheers!"
251,2019-02-04 20:40:38+00:00,0,0,@diegodelap Hi Diego - can you DM us the changes you would like made? Thanks!
252,2019-01-30 21:07:35+00:00,2,0,"@dkorobtsov Thanks for contributing to the community! Balance is the key to life, right?! 
🍷"
253,2019-01-30 01:48:59+00:00,17,6,"It travels all over the world, but being a late bloomer, Cabernet Sauvignon thrives in warm climates. When it matur… https://t.co/F5NVVzOoSg"
254,2019-01-29 19:45:29+00:00,0,0,"@MoWino_com Hi there - DC residents can absolutely participate. Rhode Island, Alaska, Hawaii and U.S. territories a… https://t.co/7jeqFdNooe"
255,2019-01-29 19:06:12+00:00,1,0,"@andreabferreira Are you all set here Andrea? Link works fine for us, cheers!"
256,2019-01-29 19:00:11+00:00,0,0,@lastnitewriting Do you have an all time favorite review you've written?! Cheers!
257,2019-01-29 18:59:03+00:00,1,0,@__tcrz Love it!
258,2019-01-25 23:05:35+00:00,0,2,RT @Coravin: We've partnered with @Vivino to give you the chance to win one of three prizes — including a chance to win a Coravin Model Two…
259,2019-01-25 18:45:37+00:00,16,8,We have a nickname for our amazing community - trendsetters! Check out Vivino's predictions for 2019 wine trends an… https://t.co/Ip2NMkwDET
260,2019-01-11 21:07:11+00:00,1,0,"@TCDMV @TheMikeBagley @PPistone Thanks for the shout out, Tim!"
261,2019-01-11 02:15:59+00:00,0,0,"@cchooboon Hi @cchooboon, would you mind sending us a DM with your order information so we can help get this resolved for you?"
262,2019-01-11 02:15:23+00:00,1,0,"@StonewoodWine Hi @StonewoodWine, we're so sorry to hear about your experience :( Would you mind sending us a DM wi… https://t.co/1zB4kG3vzg"
263,2019-01-07 19:26:53+00:00,0,0,"@DegliAzzoni Hi @DegliAzzoni! Currently our social support is only in English, however, you are able to get help fo… https://t.co/VgdfTU4dsd"
264,2019-01-04 20:42:45+00:00,2,0,@migueldeicaza Everyone has their own style! 🤳🍷
265,2019-01-04 20:39:32+00:00,1,0,"@dragonwolftech Welcome, Jason!! 🍷"
266,2019-01-03 22:53:50+00:00,0,0,@shuchaobi Hi @shuchaobi - can you please DM us your order number so we can have our Customer Experience team look… https://t.co/qByJlLSYPq
267,2019-01-03 01:14:08+00:00,1,0,"@TAusick454 @kathadame Yes, success!"
268,2019-01-02 18:28:08+00:00,1,0,@LizBChicago @OddBacchus @WineSpectator @WineEnthusiast @wine Thanks for including Vivino! Cheers.
269,2019-01-02 18:27:46+00:00,0,0,@Jenn6design @saywhatannie Hi @Jenn6design - DM us and let us know what kind of partnership you have in mind and thanks for the compliments!
270,2019-01-02 18:26:51+00:00,0,0,@TAusick454 @kathadame So did you get her over to Vivino? 😉🤳
271,2019-01-02 18:25:17+00:00,1,0,"@ActiveNick Thank you, Nick! We are working on making the Vivino Wine List Scanner even better so be on the lookout… https://t.co/OcuTpKJ4wg"
272,2019-01-02 18:22:43+00:00,0,0,@zippoglisia What a bummer! We have plenty of wine pros in the Vivino community who are helping those who need more… https://t.co/eZ13tzO7E1
273,2019-01-02 18:06:48+00:00,1,0,"@itsflynn Woot! Thank you, we feel the same way about our community. Happy New Year!"
